id_a,id_b,cos,rank,mutual_nn
2902a2f38703f59632892819a1c72377,9140f25d89ce21afd290027d237a1c36,0.9635195732116699,3,False
29053c264a170a054de97ff356245dfc,9b4f01490d9d27e94dd2f49f8f53053e,0.9552979469299316,1,True
291b2132e1fb9131478b8d691406874b,a579110fe1e670847d9d146404597750,0.9818664193153381,1,True
29266f4feb6766468bce536888b3bc0c,5e8b71155d862948b6e0da88f0b41789,0.9813006520271301,1,True
294017fb97e4fec299eb8e83fd2d3be2,9a22abb1da9fc91bb8ae7b91bfe1451e,0.9658241271972656,1,True
29717c0234da6f914f61eb927d138896,ebc22b45eb3ad26c9d9883d912038f6d,0.9135468602180481,13,False
299cbccbc459c1c8c2685a92fb3c9182,b7131510648c471e74823eced92cf622,0.9901531934738159,1,True
29cf9fd036abf9bb241580d247b39b1b,3bdd92d91566a9719c76ca639db6a143,0.9702050685882568,1,False
2a1a6a11e1eca0c26b102832b362a5f3,3659fd7b7207e8a9c2595c04aef3587e,0.9896169900894165,1,True
2a3883e1ff960fefc4b94fe5b1b0391e,3b9c3ae2d2f1abe1498d4c746769aaa0,0.9683853387832642,2,False
2a4cff606b103cb1698560ba1dee0eb6,6fe956eb5739f0877752cba783828cd2,0.9843175411224365,1,True
2a6d0c4bd562bb83e9863a175af50de4,766a40322fe11a3794eada34c348b5cc,0.9739099740982056,1,False
2a709812f21cab8f45ccc91371b7dc5f,5f7ebc491021150fdb969866ad5f6d81,0.9907170534133911,1,True
2a837ababa0cb124818a3b4852244711,b8affdee909004e05802b957c7d6e61c,0.8843576312065125,1277,False
2a8e0ac626666a2e86b868ff22249946,98ee892e5c8c6f3f01d3f1705f16401e,0.9692578315734863,1,True
2ab52c52ba33baff64d3de0c8e10bf82,45910500e405b732fd6c0d50c921e3f4,0.9798257350921631,2,False
2ad0a0582297b6f2ddb131796e300ee3,fd3926d5158b0502b1a51811c50c3976,0.9669742584228516,1,True
2ad0f2857a4552a25127205fd04a5e9f,b0b8b9f98e54aefbf88c4fca02fde51b,0.9661120772361755,14,False
2af2dd6d1fb4012582c9932ab3147492,6811459c1bf02a325e7b475a97abbdb5,0.9863717555999756,1,True
